mother	father	SpDist
JV0607	JV0796	35.5571202
JV0607	JV0793	40.1696652
JV0607	JV0792	40.9304837
JV0607	JV0791	53.3520731
JV0607	JV0788	59.5893027
JV0607	JV0789	60.0762199
JV0607	JV0787	65.7722715
JV0607	JV0786	87.4631494
JV0604	JV0853	189.5372470
JV0604	JV0854	189.8898191
JV0604	JV0852	190.5022903
JV0604	JV0851	182.5540569
JV0604	JV0855	181.4804507
JV0604	JV0624	172.3301047
JV0604	JV0622	155.4340741
JV0604	JV0619	151.8174865
JV0604	JV0620	146.2738367
JV0604	JV0621	145.7047103
JV0604	JV0618	127.9008964
JV0604	JV0617	123.6607476
JV0604	JV0616	120.8674220
JV0604	JV0615	118.7174503
JV0604	JV0614	114.1256803
JV0604	JV0613	27.7544465
JV0604	JV0612	26.0545677
JV0604	JV0611	23.5832674
JV0604	JV0610	12.1646373
JV0604	JV0609	11.3870101
JV0604	JV0608	6.4300311
JV0604	JV0607	5.2500095
JV0604	JV0604	0.0000000
JV0604	JV0606	3.0304125
JV0604	JV0605	2.8342548
JV0604	JV0603	4.4700112
JV0604	JV0602	11.7972539
JV0604	JV0601	15.9035342
JV0604	JV0800	18.4506829
JV0604	JV0799	24.3573808
JV0604	JV0798	24.9718341
JV0604	JV0797	30.3622545
JV0604	JV0796	31.3081747
JV0604	JV0793	35.8000475
JV0604	JV0792	36.4604676
JV0604	JV0791	49.7633048
JV0604	JV0788	56.1489483
JV0604	JV0789	56.6692650
JV0604	JV0787	62.4861753
JV0604	JV0786	84.9843686
JV0606	JV0853	189.6965266
JV0606	JV0854	190.0979874
JV0606	JV0852	190.7226363
JV0606	JV0851	182.8622533
JV0606	JV0855	181.8368021
JV0606	JV0624	172.7734887
JV0606	JV0622	155.8288151
JV0606	JV0619	152.1845097
JV0606	JV0620	146.6402704
JV0606	JV0621	146.0460256
JV0606	JV0618	128.3042965
JV0606	JV0617	124.1214570
JV0606	JV0616	121.3908304
JV0606	JV0615	119.2027416
JV0606	JV0614	114.6136698
JV0606	JV0613	28.5326567
JV0606	JV0612	27.1303612
JV0606	JV0611	25.1074591
JV0606	JV0610	12.2100369
JV0606	JV0609	11.2996726
JV0606	JV0608	7.2360832
JV0606	JV0607	4.6106399
JV0606	JV0604	3.0304125
JV0606	JV0606	0.0000000
JV0606	JV0605	1.1115755
JV0606	JV0603	6.0009666
JV0606	JV0602	11.8162684
JV0606	JV0601	15.9274920
JV0606	JV0800	18.1724434
JV0606	JV0799	23.8896170
JV0606	JV0798	24.4956915
JV0606	JV0797	29.5626064
JV0606	JV0796	30.9486349
JV0606	JV0793	35.5688066
JV0606	JV0792	36.3428191
JV0606	JV0791	48.8141629
JV0606	JV0788	55.0892458
JV0606	JV0789	55.5850573
JV0606	JV0787	61.3172806
JV0606	JV0786	83.3165800
JV0605	JV0853	190.7108665
JV0605	JV0854	191.1048770
JV0605	JV0852	191.7276370
JV0605	JV0851	183.8529143
JV0605	JV0855	182.8192862
JV0605	JV0624	173.7403638
JV0605	JV0622	156.8040025
JV0605	JV0619	153.1644534
JV0605	JV0620	147.6201548
JV0605	JV0621	147.0302187
JV0605	JV0618	129.2770378
JV0605	JV0617	125.0836220
JV0605	JV0616	122.3410565
JV0605	JV0615	120.1601015
JV0605	JV0614	115.5702925
JV0605	JV0613	29.4097348
JV0605	JV0612	27.9332866
JV0605	JV0611	25.7768986
JV0605	JV0610	13.1955523
JV0605	JV0609	12.3022356
JV0605	JV0608	8.0203554
JV0605	JV0607	5.6262243
JV0605	JV0604	2.8342548
JV0605	JV0606	1.1115755
JV0605	JV0605	0.0000000
JV0605	JV0603	4.9979996
JV0605	JV0602	10.7361539
JV0605	JV0601	14.8556589
JV0605	JV0800	17.1412981
JV0605	JV0799	22.8961350
JV0605	JV0798	23.5043081
JV0605	JV0797	28.6392475
JV0605	JV0796	29.9430125
JV0605	JV0793	34.5459057
JV0605	JV0792	35.3043524
JV0605	JV0791	47.9348276
JV0605	JV0788	54.2391611
JV0605	JV0789	54.7414304
JV0605	JV0787	60.4975082
JV0605	JV0786	82.6565672
JV0603	JV0853	193.8119671
JV0603	JV0854	194.1430658
JV0603	JV0852	194.7499700
JV0603	JV0851	186.7606492
JV0603	JV0855	185.6627141
JV0603	JV0624	176.4665464
JV0603	JV0622	159.5994837
JV0603	JV0619	155.9980442
JV0603	JV0620	150.4555885
JV0603	JV0621	149.8994236
JV0603	JV0618	132.0667805
JV0603	JV0617	127.7964104
JV0603	JV0616	124.9679163
JV0603	JV0615	122.8405878
JV0603	JV0614	118.2486300
JV0603	JV0613	31.8168902
JV0603	JV0612	29.9266186
JV0603	JV0611	27.0843590
JV0603	JV0610	16.5999578
JV0603	JV0609	15.8431373
JV0603	JV0608	10.7796150
JV0603	JV0607	9.6429456
JV0603	JV0604	4.4700112
JV0603	JV0606	6.0009666
JV0603	JV0605	4.9979996
JV0603	JV0603	0.0000000
JV0603	JV0602	7.8187595
JV0603	JV0601	11.7901060
JV0603	JV0800	14.5068984
JV0603	JV0799	20.4779149
JV0603	JV0798	21.0924276
JV0603	JV0797	26.7109060
JV0603	JV0796	27.2931493
JV0603	JV0793	31.6814709
JV0603	JV0792	32.2739415
JV0603	JV0791	46.1516814
JV0603	JV0788	52.6260639
JV0603	JV0789	53.1695044
JV0603	JV0787	59.0594827
JV0603	JV0786	82.1142746
JV0602	JV0853	201.3008515
JV0602	JV0854	201.6659540
JV0602	JV0852	202.2811079
JV0602	JV0851	194.3467028
JV0602	JV0855	193.2767849
JV0602	JV0624	184.1260009
JV0602	JV0622	167.2313158
JV0602	JV0619	163.6140837
JV0602	JV0620	158.0703657
JV0602	JV0621	157.4997987
JV0602	JV0618	139.6981478
JV0602	JV0617	135.4562457
JV0602	JV0616	132.6565901
JV0602	JV0615	130.5111375
JV0602	JV0614	125.9192698
JV0602	JV0613	39.5219243
JV0602	JV0612	37.7105834
JV0602	JV0611	34.9008610
JV0602	JV0610	23.8005714
JV0602	JV0609	22.9494227
JV0602	JV0608	18.2154467
JV0602	JV0607	16.3330646
JV0602	JV0604	11.7972539
JV0602	JV0606	11.8162684
JV0602	JV0605	10.7361539
JV0602	JV0603	7.8187595
JV0602	JV0602	0.0000000
JV0602	JV0601	4.1341505
JV0602	JV0800	6.6969321
JV0602	JV0799	12.6613901
JV0602	JV0798	13.2762080
JV0602	JV0797	18.9200132
JV0602	JV0796	19.5297977
JV0602	JV0793	24.0029207
JV0602	JV0792	24.6786325
JV0602	JV0791	38.3543857
JV0602	JV0788	44.8515462
JV0602	JV0789	45.4027488
JV0602	JV0787	51.3175068
JV0602	JV0786	74.6900107
JV0601	JV0853	205.4272991
JV0601	JV0854	205.7881284
JV0601	JV0852	206.4020664
JV0601	JV0851	198.4573146
JV0601	JV0855	197.3804134
JV0601	JV0624	188.2149500
JV0601	JV0622	171.3295147
JV0601	JV0619	167.7168626
JV0601	JV0620	162.1734223
JV0601	JV0621	161.6066168
JV0601	JV0618	143.7961074
JV0601	JV0617	139.5444592
JV0601	JV0616	136.7327163
JV0601	JV0615	134.5950913
JV0601	JV0614	130.0031050
JV0601	JV0613	43.5854391
JV0601	JV0612	41.7159262
JV0601	JV0611	38.7857770
JV0601	JV0610	27.9342084
JV0601	JV0609	27.0835301
JV0601	JV0608	22.3298209
JV0601	JV0607	20.4620869
JV0601	JV0604	15.9035342
JV0601	JV0606	15.9274920
JV0601	JV0605	14.8556589
JV0601	JV0603	11.7901060
JV0601	JV0602	4.1341505
JV0601	JV0601	0.0000000
JV0601	JV0800	2.9478297
JV0601	JV0799	8.8280689
JV0601	JV0798	9.4336048
JV0601	JV0797	15.2988790
JV0601	JV0796	15.5068050
JV0601	JV0793	19.9104244
JV0601	JV0792	20.5576385
JV0601	JV0791	34.6373281
JV0601	JV0788	41.1938102
JV0601	JV0789	41.7639270
JV0601	JV0787	47.7265639
JV0601	JV0786	71.5297316
JV0800	JV0853	207.8470469
JV0800	JV0854	208.2325856
JV0800	JV0852	208.8526095
JV0800	JV0851	200.9504665
JV0800	JV0855	199.8962543
JV0800	JV0624	190.7700021
JV0800	JV0622	173.8614635
JV0800	JV0619	170.2359283
JV0800	JV0620	164.6918219
JV0800	JV0621	164.1134489
JV0800	JV0618	146.3294940
JV0800	JV0617	142.1023666
JV0800	JV0616	139.3167793
JV0800	JV0615	137.1627869
JV0800	JV0614	132.5712080
JV0800	JV0613	46.1990346
JV0800	JV0612	44.4069409
JV0800	JV0611	41.5745403
JV0800	JV0610	30.3204502
JV0800	JV0609	29.4398726
JV0800	JV0608	24.8422261
JV0800	JV0607	22.7668202
JV0800	JV0604	18.4506829
JV0800	JV0606	18.1724434
JV0800	JV0605	17.1412981
JV0800	JV0603	14.5068984
JV0800	JV0602	6.6969321
JV0800	JV0601	2.9478297
JV0800	JV0800	0.0000000
JV0800	JV0799	5.9754916
JV0800	JV0798	6.5888694
JV0800	JV0797	12.3719764
JV0800	JV0796	12.8585886
JV0800	JV0793	17.4078057
JV0800	JV0792	18.1729689
JV0800	JV0791	31.7498126
JV0800	JV0788	38.2889240
JV0800	JV0789	38.8540358
JV0800	JV0787	44.8064393
JV0800	JV0786	68.5852477
JV0799	JV0853	213.5752729
JV0799	JV0854	213.9849308
JV0799	JV0852	214.6107570
JV0799	JV0851	206.7486167
JV0799	JV0855	205.7145226
JV0799	JV0624	196.6215375
JV0799	JV0622	179.6948664
JV0799	JV0619	176.0586448
JV0799	JV0620	170.5143422
JV0799	JV0621	169.9260245
JV0799	JV0618	152.1660005
JV0799	JV0617	147.9589825
JV0799	JV0616	145.1935622
JV0799	JV0615	143.0273855
JV0799	JV0614	138.4364840
JV0799	JV0613	52.1112435
JV0799	JV0612	50.3583409
JV0799	JV0611	47.5498948
JV0799	JV0610	36.0907578
JV0799	JV0609	35.1886629
JV0799	JV0608	30.7142133
JV0799	JV0607	28.5000386
JV0799	JV0604	24.3573808
JV0799	JV0606	23.8896170
JV0799	JV0605	22.8961350
JV0799	JV0603	20.4779149
JV0799	JV0602	12.6613901
JV0799	JV0601	8.8280689
JV0799	JV0800	5.9754916
JV0799	JV0799	0.0000000
JV0799	JV0798	0.6152235
JV0799	JV0797	6.5774235
JV0799	JV0796	7.0846454
JV0799	JV0793	11.8034656
JV0799	JV0792	12.7661623
JV0799	JV0791	25.8105579
JV0799	JV0788	32.3766088
JV0799	JV0789	32.9520682
JV0799	JV0787	38.9295633
JV0799	JV0786	63.0273695
JV0798	JV0853	214.1778618
JV0798	JV0854	214.5892330
JV0798	JV0852	215.2154644
JV0798	JV0851	207.3560686
JV0798	JV0855	206.3232912
JV0798	JV0624	197.2323820
JV0798	JV0622	180.3046336
JV0798	JV0619	176.6677495
JV0798	JV0620	171.1234461
JV0798	JV0621	170.5344953
JV0798	JV0618	152.7760151
JV0798	JV0617	148.5702023
JV0798	JV0616	145.8059128
JV0798	JV0615	143.6390702
JV0798	JV0614	139.0482161
JV0798	JV0613	52.7255232
JV0798	JV0612	50.9735618
JV0798	JV0611	48.1634093
JV0798	JV0610	36.6983501
JV0798	JV0609	35.7950904
JV0798	JV0608	31.3272054
JV0798	JV0607	29.1062553
JV0798	JV0604	24.9718341
JV0798	JV0606	24.4956915
JV0798	JV0605	23.5043081
JV0798	JV0603	21.0924276
JV0798	JV0602	13.2762080
JV0798	JV0601	9.4336048
JV0798	JV0800	6.5888694
JV0798	JV0799	0.6152235
JV0798	JV0798	0.0000000
JV0798	JV0797	6.0213786
JV0798	JV0796	6.4940973
JV0798	JV0793	11.2280408
JV0798	JV0792	12.2149580
JV0798	JV0791	25.2083518
JV0798	JV0788	31.7793156
JV0798	JV0789	32.3566392
JV0798	JV0787	38.3381090
JV0798	JV0786	62.4807442
JV0797	JV0853	218.9429444
JV0797	JV0854	219.4058005
JV0797	JV0852	220.0445612
JV0797	JV0851	212.2771250
JV0797	JV0855	211.2923901
JV0797	JV0624	202.2869756
JV0797	JV0622	185.3165673
JV0797	JV0619	181.6543093
JV0797	JV0620	176.1110161
JV0797	JV0621	175.4983775
JV0797	JV0618	157.8034556
JV0797	JV0617	153.6502652
JV0797	JV0616	150.9412561
JV0797	JV0615	148.7418788
JV0797	JV0614	144.1544373
JV0797	JV0613	58.0318068
JV0797	JV0612	56.4165313
JV0797	JV0611	53.7823856
JV0797	JV0610	41.7460860
JV0797	JV0609	40.8105195
JV0797	JV0608	36.6016939
JV0797	JV0607	34.1470248
JV0797	JV0604	30.3622545
JV0797	JV0606	29.5626064
JV0797	JV0605	28.6392475
JV0797	JV0603	26.7109060
JV0797	JV0602	18.9200132
JV0797	JV0601	15.2988790
JV0797	JV0800	12.3719764
JV0797	JV0799	6.5774235
JV0797	JV0798	6.0213786
JV0797	JV0797	0.0000000
JV0797	JV0796	4.6673440
JV0797	JV0793	8.4589420
JV0797	JV0792	9.9044737
JV0797	JV0791	19.4411625
JV0797	JV0788	25.9351827
JV0797	JV0789	26.4924989
JV0797	JV0787	32.4351538
JV0797	JV0786	56.4601559
JV0796	JV0853	220.6438655
JV0796	JV0854	221.0460993
JV0796	JV0852	221.6698671
JV0796	JV0851	213.7900402
JV0796	JV0855	212.7444011
JV0796	JV0624	203.6271465
JV0796	JV0622	186.7144836
JV0796	JV0619	183.0855106
JV0796	JV0620	177.5412958
JV0796	JV0621	176.9591331
JV0796	JV0618	159.1832042
JV0796	JV0617	154.9600739
JV0796	JV0616	152.1751665
JV0796	JV0615	150.0212052
JV0796	JV0614	145.4296548
JV0796	JV0613	59.0507621
JV0796	JV0612	57.2195675
JV0796	JV0611	54.2662593
JV0796	JV0610	43.1377909
JV0796	JV0609	42.2432598
JV0796	JV0608	37.6997573
JV0796	JV0607	35.5571202
JV0796	JV0604	31.3081747
JV0796	JV0606	30.9486349
JV0796	JV0605	29.9430125
JV0796	JV0603	27.2931493
JV0796	JV0602	19.5297977
JV0796	JV0601	15.5068050
JV0796	JV0800	12.8585886
JV0796	JV0799	7.0846454
JV0796	JV0798	6.4940973
JV0796	JV0797	4.6673440
JV0796	JV0796	0.0000000
JV0796	JV0793	4.7759816
JV0796	JV0792	5.9268626
JV0796	JV0791	19.7789914
JV0796	JV0788	26.4271262
JV0796	JV0789	27.0501349
JV0796	JV0787	33.0907313
JV0796	JV0786	58.0251196
JV0793	JV0853	225.2547362
JV0793	JV0854	225.6394310
JV0793	JV0852	226.2587015
JV0793	JV0851	218.3447222
JV0793	JV0855	217.2792641
JV0793	JV0624	208.1245262
JV0793	JV0622	191.2340440
JV0793	JV0619	187.6167930
JV0793	JV0620	182.0730263
JV0793	JV0621	181.5010237
JV0793	JV0618	163.7008079
JV0793	JV0617	159.4541630
JV0793	JV0616	156.6424199
JV0793	JV0615	154.5054614
JV0793	JV0614	149.9134794
JV0793	JV0613	63.4931059
JV0793	JV0612	61.5814785
JV0793	JV0611	58.4967221
JV0793	JV0610	47.7282411
JV0793	JV0609	46.8466285
JV0793	JV0608	42.2160976
JV0793	JV0607	40.1696652
JV0793	JV0604	35.8000475
JV0793	JV0606	35.5688066
JV0793	JV0605	34.5459057
JV0793	JV0603	31.6814709
JV0793	JV0602	24.0029207
JV0793	JV0601	19.9104244
JV0793	JV0800	17.4078057
JV0793	JV0799	11.8034656
JV0793	JV0798	11.2280408
JV0793	JV0797	8.4589420
JV0793	JV0796	4.7759816
JV0793	JV0793	0.0000000
JV0793	JV0792	1.5318290
JV0793	JV0791	16.9693989
JV0793	JV0788	23.5232863
JV0793	JV0789	24.1875712
JV0793	JV0787	30.1946833
JV0793	JV0786	55.7148320
JV0792	JV0853	225.9781195
JV0792	JV0854	226.3444024
JV0792	JV0852	226.9590538
JV0792	JV0851	219.0118691
JV0792	JV0855	217.9279993
JV0792	JV0624	208.7404122
JV0792	JV0622	191.8702418
JV0792	JV0619	188.2637312
JV0792	JV0620	182.7206989
JV0792	JV0621	182.1580317
JV0792	JV0618	164.3370780
JV0792	JV0617	160.0703402
JV0792	JV0616	157.2363628
JV0792	JV0615	155.1137367
JV0792	JV0614	150.5218190
JV0792	JV0613	64.0881050
JV0792	JV0612	62.1182260
JV0792	JV0611	58.9478414
JV0792	JV0610	48.4603807
JV0792	JV0609	47.5920928
JV0792	JV0608	42.8874550
JV0792	JV0607	40.9304837
JV0792	JV0604	36.4604676
JV0792	JV0606	36.3428191
JV0792	JV0605	35.3043524
JV0792	JV0603	32.2739415
JV0792	JV0602	24.6786325
JV0792	JV0601	20.5576385
JV0792	JV0800	18.1729689
JV0792	JV0799	12.7661623
JV0792	JV0798	12.2149580
JV0792	JV0797	9.9044737
JV0792	JV0796	5.9268626
JV0792	JV0793	1.5318290
JV0792	JV0792	0.0000000
JV0792	JV0791	17.4859315
JV0792	JV0788	23.9421908
JV0792	JV0789	24.6189460
JV0792	JV0787	30.5818018
JV0792	JV0786	56.2631407
JV0791	JV0853	237.4979716
JV0791	JV0854	238.0366949
JV0791	JV0852	238.6933692
JV0791	JV0851	231.0592881
JV0791	JV0855	230.1397847
JV0791	JV0624	221.2476859
JV0791	JV0622	204.2310047
JV0791	JV0619	200.5382141
JV0791	JV0620	194.9991836
JV0791	JV0621	194.3563657
JV0791	JV0618	176.7521004
JV0791	JV0617	172.6641051
JV0791	JV0616	170.0192036
JV0791	JV0615	167.7846706
JV0791	JV0614	163.2037947
JV0791	JV0613	77.3423881
JV0791	JV0612	75.8051621
JV0791	JV0611	73.2222002
JV0791	JV0610	60.9148299
JV0791	JV0609	59.9589668
JV0791	JV0608	55.9374258
JV0791	JV0607	53.3520731
JV0791	JV0604	49.7633048
JV0791	JV0606	48.8141629
JV0791	JV0605	47.9348276
JV0791	JV0603	46.1516814
JV0791	JV0602	38.3543857
JV0791	JV0601	34.6373281
JV0791	JV0800	31.7498126
JV0791	JV0799	25.8105579
JV0791	JV0798	25.2083518
JV0791	JV0797	19.4411625
JV0791	JV0796	19.7789914
JV0791	JV0793	16.9693989
JV0791	JV0792	17.4859315
JV0791	JV0791	0.0000000
JV0791	JV0788	6.6484961
JV0791	JV0789	7.2794849
JV0791	JV0787	13.3218167
JV0791	JV0786	38.7777771
JV0788	JV0853	243.2223781
JV0788	JV0854	243.8033589
JV0788	JV0852	244.4700166
JV0788	JV0851	236.9152543
JV0788	JV0855	236.0352126
JV0788	JV0624	227.2160192
JV0788	JV0622	210.1741816
JV0788	JV0619	206.4635755
JV0788	JV0620	200.9287956
JV0788	JV0621	200.2678571
JV0788	JV0618	182.7249641
JV0788	JV0617	178.6797753
JV0788	JV0616	176.0781579
JV0788	JV0615	173.8208693
JV0788	JV0614	169.2458901
JV0788	JV0613	83.6180752
JV0788	JV0612	82.1553559
JV0788	JV0611	79.6654285
JV0788	JV0610	67.1151995
JV0788	JV0609	66.1495548
JV0788	JV0608	62.2562680
JV0788	JV0607	59.5893027
JV0788	JV0604	56.1489483
JV0788	JV0606	55.0892458
JV0788	JV0605	54.2391611
JV0788	JV0603	52.6260639
JV0788	JV0602	44.8515462
JV0788	JV0601	41.1938102
JV0788	JV0800	38.2889240
JV0788	JV0799	32.3766088
JV0788	JV0798	31.7793156
JV0788	JV0797	25.9351827
JV0788	JV0796	26.4271262
JV0788	JV0793	23.5232863
JV0788	JV0792	23.9421908
JV0788	JV0791	6.6484961
JV0788	JV0788	0.0000000
JV0788	JV0789	0.7011419
JV0788	JV0787	6.6830307
JV0788	JV0786	32.4254915
JV0789	JV0853	243.6018144
JV0789	JV0854	244.1901083
JV0789	JV0852	244.8584983
JV0789	JV0851	237.3179557
JV0789	JV0855	236.4450828
JV0789	JV0624	227.6395629
JV0789	JV0622	210.5933793
JV0789	JV0619	206.8795640
JV0789	JV0620	201.3457040
JV0789	JV0621	200.6814516
JV0789	JV0618	183.1504117
JV0789	JV0617	179.1134437
JV0789	JV0616	176.5202597
JV0789	JV0615	174.2586245
JV0789	JV0614	169.6849271
JV0789	JV0613	84.1097099
JV0789	JV0612	82.6639758
JV0789	JV0611	80.1974245
JV0789	JV0610	67.5931476
JV0789	JV0609	66.6256947
JV0789	JV0608	62.7601665
JV0789	JV0607	60.0762199
JV0789	JV0604	56.6692650
JV0789	JV0606	55.5850573
JV0789	JV0605	54.7414304
JV0789	JV0603	53.1695044
JV0789	JV0602	45.4027488
JV0789	JV0601	41.7639270
JV0789	JV0800	38.8540358
JV0789	JV0799	32.9520682
JV0789	JV0798	32.3566392
JV0789	JV0797	26.4924989
JV0789	JV0796	27.0501349
JV0789	JV0793	24.1875712
JV0789	JV0792	24.6189460
JV0789	JV0791	7.2794849
JV0789	JV0788	0.7011419
JV0789	JV0789	0.0000000
JV0789	JV0787	6.0425905
JV0789	JV0786	31.7318783
JV0787	JV0853	248.7560405
JV0787	JV0854	249.3827229
JV0787	JV0852	250.0600882
JV0787	JV0851	242.5933490
JV0787	JV0855	241.7566762
JV0787	JV0624	233.0193814
JV0787	JV0622	215.9535971
JV0787	JV0619	212.2244145
JV0787	JV0620	206.6956961
JV0787	JV0621	206.0151861
JV0787	JV0618	188.5441407
JV0787	JV0617	184.5468829
JV0787	JV0616	181.9934559
JV0787	JV0615	179.7118930
JV0787	JV0614	175.1447887
JV0787	JV0613	89.8126550
JV0787	JV0612	88.4307514
JV0787	JV0611	86.0446035
JV0787	JV0610	73.2497706
JV0787	JV0609	72.2756979
JV0787	JV0608	68.5174781
JV0787	JV0607	65.7722715
JV0787	JV0604	62.4861753
JV0787	JV0606	61.3172806
JV0787	JV0605	60.4975082
JV0787	JV0603	59.0594827
JV0787	JV0602	51.3175068
JV0787	JV0601	47.7265639
JV0787	JV0800	44.8064393
JV0787	JV0799	38.9295633
JV0787	JV0798	38.3381090
JV0787	JV0797	32.4351538
JV0787	JV0796	33.0907313
JV0787	JV0793	30.1946833
JV0787	JV0792	30.5818018
JV0787	JV0791	13.3218167
JV0787	JV0788	6.6830307
JV0787	JV0789	6.0425905
JV0787	JV0787	0.0000000
JV0787	JV0786	26.0073913
JV0786	JV0853	265.6277540
JV0786	JV0854	266.4839757
JV0786	JV0852	267.2135822
JV0786	JV0851	260.2246187
JV0786	JV0855	259.6160629
JV0786	JV0624	251.3389403
JV0786	JV0622	234.2110290
JV0786	JV0619	230.4004785
JV0786	JV0620	224.9270691
JV0786	JV0621	224.1483217
JV0786	JV0618	207.1324914
JV0786	JV0617	203.4055152
JV0786	JV0616	201.1188882
JV0786	JV0615	198.7210007
JV0786	JV0614	194.2197153
JV0786	JV0613	111.1529982
JV0786	JV0612	110.2107300
JV0786	JV0611	108.4225668
JV0786	JV0610	94.5603643
JV0786	JV0609	93.5658597
JV0786	JV0608	90.5262857
JV0786	JV0607	87.4631494
JV0786	JV0604	84.9843686
JV0786	JV0606	83.3165800
JV0786	JV0605	82.6565672
JV0786	JV0603	82.1142746
JV0786	JV0602	74.6900107
JV0786	JV0601	71.5297316
JV0786	JV0800	68.5852477
JV0786	JV0799	63.0273695
JV0786	JV0798	62.4807442
JV0786	JV0797	56.4601559
JV0786	JV0796	58.0251196
JV0786	JV0793	55.7148320
JV0786	JV0792	56.2631407
JV0786	JV0791	38.7777771
JV0786	JV0788	32.4254915
JV0786	JV0789	31.7318783
JV0786	JV0787	26.0073913
JV0786	JV0786	0.0000000
S0038	S0038	0.0000000
S0038	S0039	25.4938679
S0038	S0040	82.5941433
S0038	S0041	149.8914941
S0038	S0042	209.6689565
S0038	S0043	252.3616288
S0038	S0044	265.4375783
S0038	S0842	266.9374178
S0038	S0843	326.9063872
S0038	S0045	349.9000572
S0038	S0046	360.8132782
S0038	S0844	357.3501110
S0038	S0846	360.9779218
S0038	S0848	350.7597061
S0038	S0847	354.4375082
S0038	S0047	417.1926068
S0038	S0048	503.2958043
S0038	S0049	669.1341484
S0038	S0050	687.8711831
S0038	S0051	690.3879246
S0038	S0052	792.0395366
S0038	S0849	817.9408762
S0038	S0054	828.1634298
S0038	S0056	840.3220814
S0038	S0055	842.3257900
S0038	S0053	845.0022680
S0038	S0060	857.2037567
S0038	S0059	857.1213577
S0038	S0058	855.8673307
S0038	S0057	854.2483483
S0038	S0062	864.3006602
S0038	S0061	839.6502861
S0038	S0063	862.0007469
S0038	S0064	880.9931692
S0038	S0066	892.1504304
S0038	S0065	892.0133991
S0038	S0857	890.0486488
S0038	S0858	895.6936676
S0038	S0856	894.4812350
S0038	S0067	914.9561806
S0038	S0859	922.8089458
S0038	S0068	925.6012408
S0038	S0069	929.3123628
S0038	S0070	929.1997702
S0038	S0860	942.6025939
S0038	S0071	953.1646331
S0038	S0072	978.6179911
S0038	S0073	982.5455106
S0038	S0074	1018.4121101
S0038	S0075	1036.1795352
S0038	S0077	1040.9255828
S0038	S000A	1043.5275369
S0038	S000B	1044.6003564
S0038	S0079	1049.3549180
S0038	S0076	1058.7450704
S0038	S0078	1052.5068598
S0038	S0865	1073.8318543
S0038	S0081	1076.3704987
S0038	S0082	1076.9449391
S0038	S0083	1078.9812769
S0038	S0084	1083.3014352
S0038	S0864	1102.2545184
S0038	S0085	1122.2075949
S0038	S0148	815.4307625
S0038	S0147	855.7589629
S0038	S0146	855.4075502
S0038	S0145	856.8854769
S0038	S0144	850.8942743
S0038	S0143	848.3197289
S0038	S0149	853.5088433
S0038	S0141	857.1120125
S0038	S0142	856.3069254
S0038	S0140	868.8610462
S0038	S0139	868.9602258
S0038	S0137	891.6421401
S0038	S0136	892.4377093
S0038	S0138	894.1356574
S0038	S0135	925.9709145
S0038	S0087	978.7287850
S0038	S0088	985.4385924
S0038	S0133	1034.1059452
S0038	S0089	1044.9173336
S0038	S0090	1072.6169231
S0038	S0132	1077.5884818
S0038	S0131	1095.6904499
S0038	S0130	1108.7232482
S0038	S0091	1155.2395407
S0038	S0092	1177.7381013
S0038	S0867	1182.6161619
S0038	S0866	1183.6994183
S0038	S0868	1184.4708230
S0038	S0095	1192.8170384
S0038	S0094	1196.2186132
S0038	S0093	1196.4278577
S0038	S0129	1198.1169307
S0038	S0128	1200.6396200
S0038	S0127	1201.5611367
S0038	S0096	1209.9823163
S0038	S0097	1212.6719772
S0038	S0098	1217.7911153
S0038	S0099	1217.9964035
S0038	S0100	1228.4919196
S0038	S0101	1229.3293076
S0038	S0126	1304.6344814
S0038	S0102	1304.8688747
S0038	S0103	1309.4114382
S0038	S0105	1328.2552862
S0038	S0104	1332.6883468
S0038	S0125	1344.7254464
S0038	S0106	1349.7940071
S0038	S0107	1354.8956949
S0038	S0124	1353.6123157
S0038	S0123	1354.7983588
S0038	S0876	1373.7927435
S0038	S0108	1399.4826463
S0038	S0109	1419.2278149
S0038	S0110	1424.2447780
S0038	S0122	1434.6903212
S0038	S0111	1441.2899628
S0038	S0869	1442.0892681
S0038	S0119	1446.3168879
S0038	S0112	1447.4806550
S0038	S0113	1447.3817382
S0038	S0114	1456.9413715
S0038	S0871	1461.9519382
S0038	S0121	1456.2369177
S0038	S0870	1456.0757973
S0038	S0120	1457.5931960
S0038	S0875	1462.7483167
S0038	S0116	1466.5008871
S0038	S0115	1470.3487086
S0038	S0872	1477.9617184
S0038	S0873	1480.4557543
S0038	S0874	1480.3243165
S0038	S0118	1482.2032784
S0038	S0117	1485.4444015
S0038	S0155	795.4635716
S0038	S0154	796.1631624
S0038	S0153	817.6550523
S0038	S0152	817.3055155
S0038	S0151	827.7988829
S0038	S0150	832.5197851
S0038	S0156	972.5882599
S0038	S0157	923.5013800
S0039	S0038	25.4938679
S0039	S0039	0.0000000
S0039	S0040	58.3395989
S0039	S0041	124.3977946
S0039	S0042	184.3062864
S0039	S0043	227.0132335
S0039	S0044	240.4082530
S0039	S0842	242.0113082
S0039	S0843	302.6910473
S0039	S0045	326.1768510
S0039	S0046	336.9913382
S0039	S0844	333.8155217
S0039	S0846	337.5793976
S0039	S0848	327.6232850
S0039	S0847	331.3265346
S0039	S0047	392.7660302
S0039	S0048	478.9079069
S0039	S0049	645.4742264
