tree	4S0238	4S0239	4S0237	4S0236	4S0235	4S0234	4S0233	4S0232	4S0231	4S0230	4S0229	4S0228	4S0227	4S0225	4S0226	4S0224	4S0223	4S0222	4S0221	4S0220	4S0219	4S0218	4S0217	4S0216	4S0215	4S0214	4S0213	4S0211	4S0210	4S0882	4S0883	4S0884	4S0207	4S0203	4S0202	4S0206	4S0206bis	4S0208	4S0204	4S0205	4S0201	4S0200	4S0199	4S0198	4S0196	4S0881	4S0195	4S0194	4S0197	4S0193	4S0192	4S0191	4S0190	4S0188	4S0187	4S0186	4S0184	4S0189	4S0182	4S0185	4S0183	4S0181	4S0180	4S0178	4S0179	4S0879	4S0880	4S0176	4S0175	4S0169	4S0168	4S0167	4S0170	4S0166	4S0165	4S0164	4S0878	4S0163	4S0162	4S0160	4S0159	4S0161	4S0877	4S0171	4S0172	4S0173	4S0174	4S0158
4S0199	0.00213299314767823	0.00215326307284056	0.0017067553294814	0.00014598885007373	0.000580004981206478	0.000108694293702377	0.000160803039919915	0.000371222187273176	0.000562418502671099	0.000360047178319158	0.000248749106444845	0.000236420130811181	0.000652691383859479	0.000104859265216324	0.000201974864951019	0.000240869507500872	0.000306375530160537	0.000297764798431447	0.000236915025986603	0.000318361850531334	0.000363184896854342	0.000188320772912327	0.000709459744302489	0.00122122198488965	0.00122228877073595	0.00764891522146689	0.00665598340634966	0.0099256921308647	0.00884244742962112	0.00542015513688511	0.00478220699593087	0.00982052751248836	0.00910311036852354	0.00977597450354331	0.010299512842476	9.64184449769383e-05	9.5839581710535e-05	0.0118452087637297	0.0139951440680889	0.0214268791824278	0.0850683309887098	0.521721135925182	0.00921509	0.0429220226276355	0.0462900346544215	0.0235490311747802	0.0146218285884291	0.0211247419626169	0.0169331636749853	0.0106271034513251	0.0123281157048602	0.00485970202799647	0.00283165125408367	0.00235537536592901	0.0023080882609714	0.00211951367360701	0.00205968309736204	0.00232544008308537	0.00383340468572392	0.00202007101993389	0.00265807518965084	0.00144233189712108	0.000719131118373733	0.000360850945041355	0.000374737467919989	0.00146961700471624	0.00175448612979469	0.0012861079666315	0.00117210968463327	0.000431849754111629	5.57804015555721e-06	9.66704431585796e-05	0.000677024722837406	0.000151591974997594	0.00010893012991852	0.000141056379465379	9.03895996683785e-05	0.000300508008891935	0.000186980251411754	0.000139323770477258	0.000110397080377567	0.000106611819820671	0.000114022052949528	0.000704276913129499	0.000360661171088439	0.000253909521566652	0.000257233258345928	0.000722275934262203
4S0198	0.00137068713381624	0.00137375663871899	0.00108327590663922	9.08201934113612e-05	0.000359584939247811	6.71952456851935e-05	9.92702376945602e-05	0.000228452406409744	0.000344194554265272	0.000219704348671402	0.000149670308245887	0.000141717433154072	0.00038314282154021	6.08376356716458e-05	0.000117050523677231	0.000139464154151088	0.000176565065714365	0.000170038698383493	0.000134948818553636	0.000180528900989328	0.000204783942748603	0.000105926967248316	0.000394199923789138	0.000671562637608495	0.000666979794902429	0.00386136820635821	0.00319414684326914	0.00468416367566699	0.00375724985965423	0.00212576973947745	0.00188398959866452	0.00367306851165886	0.00350717197930813	0.0030163947295738	0.00309933613507198	3.04364714625032e-05	3.02537413293551e-05	0.00361328066483431	0.00356891489388796	0.00520703211433679	0.0111075233121453	0.0114258351243927	0.00555898150268576	0.00921509	0.0922279621394417	0.0434697978384352	0.0144554072287834	0.0226437222184611	0.021033277837539	0.0113161488130752	0.0129747669979196	0.0045368970439031	0.00258399069814822	0.00211050727277081	0.00205247277494946	0.00188900972876901	0.00177034674779569	0.00203209872877783	0.00297048753855911	0.00173325072308302	0.00201613785112573	0.00106386722354175	0.000527709636016959	0.000263648476823624	0.000273538023546344	0.00107454372766944	0.00126064572684592	0.000910743908482797	0.00083196081198854	0.000302743205509741	3.89775527348996e-06	6.75425393803666e-05	0.000480334022002804	0.000105359654806897	7.57780498616016e-05	9.78129923761104e-05	6.27232695424439e-05	0.000208861486423545	0.00013037960544887	9.66954034996034e-05	7.65127175710977e-05	7.37761405694582e-05	7.88937422804179e-05	0.000499083005543029	0.000253487765019672	0.000177730139916525	0.000179630336831023	0.000503688318226531
4S0196	0.00398867842456612	0.00398576818623224	0.00320760733339755	0.00026941127304625	0.00106719946166206	0.000199549067788142	0.000294942637371587	0.000679231142252969	0.0010214486435871	0.000652541248989614	0.000442636321947455	0.00041960225271496	0.00113976708108969	0.000180725877622951	0.000347941368928503	0.000413714105635451	0.000524528979594674	0.000504277527310231	0.000400554456837414	0.000536037215519084	0.000608283318772353	0.000314967481044449	0.0011758154982301	0.0020061751151523	0.0019994402092427	0.0116315465433571	0.00975853690302838	0.0144769560460664	0.0120515589719893	0.00691312943240585	0.00621922967792774	0.0121404345236306	0.0124228335948411	0.00938637822117914	0.00961850673978806	0.000106192190259885	0.000105554648779777	0.0126946407016111	0.0124200345892448	0.0165105017114524	0.0326275431802437	0.033174045330213	0.016642836880954	0.256027970446333	0.00921509	0.178269454608169	0.0705273033561183	0.0969797967976607	0.0614391258831792	0.038630141396198	0.0424426408199036	0.0129518299403712	0.00746408163075974	0.00614448421675817	0.00605273935165044	0.00561442136779362	0.00532552855428327	0.00598449696689615	0.00932280748302028	0.00520622572627573	0.00636701388437456	0.00337973866262865	0.00166715747685521	0.000832881935675782	0.000863740644067587	0.00344236942439611	0.00404983357939898	0.00292373792118726	0.00265684638598483	0.000951968739849562	1.22191695735049e-05	0.000211752455663849	0.00149470714435332	0.000330055312744664	0.000237066995365254	0.000306202573996325	0.000196209925365635	0.000652401825515455	0.000406161998488397	0.00030100146530342	0.000238250474005939	0.000229828741254785	0.000245679630789198	0.00154338469046291	0.000784703528021003	0.000550741239831393	0.000557202608987134	0.0015556725077569
4S0881	0.00219064166224616	0.00217543600972484	0.00176237628222404	0.00014621729528954	0.000578034789659387	0.000107913480192238	0.000159390929432912	0.000366435284688201	0.000548623459240202	0.000349954618138464	0.000234817362173813	0.00022218206502194	0.000596839689610638	9.38959204654152e-05	0.000180695967540912	0.000214548634299494	0.000271397666879105	0.000259278389982767	0.00020570345002989	0.000274570006827509	0.000310557346140151	0.000160635444439953	0.000596006124741293	0.00101122340918478	0.00100451612244259	0.00559688269651105	0.00458484683638555	0.00675854939383084	0.00535050968855107	0.00294923294930923	0.00265657522346114	0.00505633184505065	0.00516135604846333	0.00362100614351513	0.00367696432248213	4.03429741216637e-05	4.01007687450672e-05	0.00473640142746422	0.00433902674263054	0.00586856880385121	0.0101878078949109	0.00889227668766991	0.00439626198888135	0.0626589469364147	0.0925651706599046	0.00921509	0.0530568347840087	0.0964236016763897	0.0597503615005145	0.036561533035088	0.0382963507408989	0.00923578952393305	0.0052734950483396	0.0043023262957774	0.00425262346550762	0.00397517689459947	0.00368791076053731	0.00413963148477257	0.00607890054386379	0.00359640721815668	0.004093896068931	0.00213192038349151	0.00104498064768106	0.000520311554192851	0.000539101651391078	0.00216424737997814	0.00251499344276412	0.00179526977161965	0.00163104830721753	0.000575505978868985	7.3602265951211e-06	0.000127541660807179	0.000907494744979943	0.000197974052863904	0.000142212046997311	0.000183309747266069	0.000117485936703458	0.000390853056176972	0.000243624281646523	0.000179879714905377	0.000142256139750566	0.000137101828013029	0.000146520450306763	0.000933618653586693	0.000472076247863555	0.000330496308677147	0.000333954327609928	0.00092967338385705
4S0195	0.00129114564175139	0.00127686303850803	0.00107325776825136	8.95582027077473e-05	0.000354497938093731	6.62763594656004e-05	9.79918168677127e-05	0.000225643318275493	0.000336892734330334	0.000215280679646297	0.000143546601384355	0.000136152284779587	0.000369485385026752	5.80332113564385e-05	0.000111819954416212	0.000132291978361304	0.000167828093602033	0.000159942584928289	0.000127104231424546	0.00016980856476674	0.000192250773966211	9.96355079822952e-05	0.000371940639600682	0.000632999885196951	0.00063282970783534	0.00355712418514796	0.002980162221061	0.00447626024927714	0.0037306705770994	0.0020752094212251	0.00191474516100654	0.0036134387807494	0.00410517484962339	0.00230226992510823	0.00232140933873039	2.96742115852575e-05	2.9496057798912e-05	0.00347536994432842	0.0030083745772013	0.00368224055630861	0.00556155183067225	0.00447645810531592	0.00224357515650035	0.0171259319910685	0.0300992976701579	0.0436083596324327	0.00921509	0.163692704948602	0.0232623800612163	0.0232700134727674	0.0224402487665459	0.00467588016165138	0.00275773912812488	0.0023029314209763	0.00233771948340406	0.00221372667413539	0.00213908864721027	0.00229023420767579	0.00399323581015415	0.00208184947707732	0.00274075002740315	0.00145498036257384	0.000705483785343583	0.000351545788809911	0.000363967833474081	0.00150698264542796	0.00176771233829438	0.00126298482248531	0.00113397033357598	0.000388006026780258	4.93377365793603e-06	8.55061765232176e-05	0.000597609231969894	0.000132625380350887	9.49931753840043e-05	0.000122672309623931	7.84952322008437e-05	0.000260292894669687	0.000161274352155431	0.00011898649906061	9.41806818551801e-05	9.08701825082081e-05	9.70416266159223e-05	0.000607248259645919	0.000308138079718189	0.000216314405490555	0.000219118077954917	0.00060487987639927
4S0194	0.00720150870588784	0.00709706069402792	0.00597662549942103	0.000494818670097105	0.00195607801411001	0.000365320973786157	0.000539875197881455	0.00124172273413338	0.00184933494736012	0.0011805347359766	0.00078242243359174	0.000741156450197572	0.00199643696633048	0.000312161040356079	0.000601264137515796	0.00071097725571757	0.000900524250857882	0.00085524870957274	0.000679079351164181	0.00090579813371028	0.00102346879960256	0.000529994272961823	0.00197024425304306	0.00334119883695615	0.003331637095805	0.0182525039062305	0.015039552775675	0.0224406574823542	0.0179973375565703	0.00976889344567288	0.00896471081034658	0.0167185460904413	0.0183505649344327	0.0105701664285264	0.0106336898163481	0.000129528290475299	0.000128750647055161	0.0150411273827818	0.0128684671123272	0.0163799140271528	0.0245466119874717	0.0193749355959533	0.00963940790539646	0.0797795742716627	0.123083649481515	0.235684908328814	0.486798618411938	0.00921509	0.171340212899192	0.206191580125025	0.181948775867157	0.0304357808172657	0.0179184367872143	0.0149157167010262	0.0152188956063913	0.0145080999662351	0.0138564848213798	0.0147629368021117	0.0249018882873232	0.0134599828070249	0.0169147592834561	0.00885004966746281	0.00427161695512841	0.00212329925047281	0.00219689581547547	0.00914034666015833	0.0106194738553342	0.00752292718306053	0.00675632837416415	0.00228879227846933	2.9035521057869e-05	0.000503184812181487	0.00353866385284149	0.000778229534526268	0.000557512536721154	0.000718881098183518	0.000460091363141902	0.00152644863370336	0.000946779978021093	0.000696761458568096	0.000551155237324377	0.000531421653799758	0.000567431454241147	0.00358795852526854	0.00181357105789958	0.00127082814711757	0.00128607568788321	0.00354428955580052
4S0197	0.00221279260845095	0.00217344894389785	0.00174615574185834	0.000140671198462278	0.00055333700461945	0.000102872490299648	0.000151629542679888	0.00034699995174639	0.000515708265431729	0.000327572888241404	0.000215787475215457	0.000203099621410265	0.000530163189334797	8.2185417439521e-05	0.000157909544348852	0.000187362132393733	0.000235536823896285	0.000222542563702777	0.000175975067620269	0.000233576892721014	0.000262353426512954	0.000135269121098912	0.000494196471032882	0.000828014061919237	0.000814350018107614	0.00416670176246527	0.00323113866014202	0.00466169149617519	0.0032969997683371	0.00169851446748115	0.001511811223226	0.0027836870030732	0.00265159956188956	0.00189175703646694	0.00190242060723316	1.91699477410528e-05	1.90548579512432e-05	0.00219939564004876	0.00190765334550037	0.00276237797033815	0.00429660016898121	0.0032720183459363	0.00159394133972659	0.0152871362750434	0.0160856792905597	0.0301275797206508	0.0142708368506694	0.0353455370380745	0.00921509	0.0653994746940032	0.0991858340833849	0.0204834658977788	0.011024431713875	0.00855573709646775	0.0083165503216153	0.00783685134792481	0.00653744356981151	0.00769001928172526	0.00817364180915854	0.0063479279848787	0.00523977141802606	0.00257234229999268	0.00125822121757097	0.000621729712623504	0.000643460548929061	0.00254137472357126	0.00285507606986183	0.00199160949174505	0.00182978942326877	0.000644255941652808	8.22060540229022e-06	0.000142416562149955	0.00104667882501398	0.000219331851530691	0.000157989341113644	0.000202461939504251	0.000129998951680379	0.000434185950336472	0.000272723058886116	0.000199952641413392	0.000157729868243026	0.000151580631508792	0.000162010452243465	0.00108005832480164	0.000538189435535518	0.000373935322766408	0.000376065939067664	0.00104792285520432
4S0193	0.000746412100590458	0.000728267578993334	0.000615324680935469	4.97839041783623e-05	0.000196048232004052	3.6500609342795e-05	5.38613978638349e-05	0.000123460127907997	0.000182630073198226	0.000116225530082768	7.57720862149013e-05	7.1503764333762e-05	0.000188543204498177	2.91228838330298e-05	5.60345087618236e-05	6.61833605518424e-05	8.34485704304365e-05	7.85270109461599e-05	6.22022507167396e-05	8.26106786896047e-05	9.2838585709645e-05	4.79659102567822e-05	0.000176269299586856	0.000296057182404088	0.000293067308957053	0.00150271007236557	0.00118685944367712	0.0017406176747523	0.00127340336045	0.000655577142509023	0.000593622210843832	0.00108161219810917	0.00109876256531455	0.000675222874040201	0.000675916679199434	7.48121155494216e-06	7.43629692726502e-06	0.000855453918201611	0.000716906067399009	0.000980309815688301	0.00142472770865819	0.00106482501532158	0.000523307141093605	0.00430254432485293	0.0052908835128826	0.00964396508450545	0.00746791650440315	0.0222512152017284	0.0342122616418316	0.00921509	0.132539586710094	0.00523101627813848	0.00308009668345773	0.00254052045880813	0.00265059641924337	0.00259651689402057	0.00236269666734738	0.00247353942766474	0.00359447682742438	0.00227837684083654	0.0023433247199201	0.00116217845336689	0.000554997442070824	0.000273668055037882	0.000282645842101743	0.00118063340007235	0.00132706334100548	0.000916040058724555	0.000827039130883885	0.0002745555305914	3.4639495489496e-06	6.00196008905017e-05	0.000432040886259822	9.20475686808472e-05	6.60275608330449e-05	8.47173328013951e-05	5.42759459110856e-05	0.000180489779512982	0.00011247154566309	8.21590762784327e-05	6.48537852778851e-05	6.23886448742775e-05	6.65988681450027e-05	0.000436382935106393	0.000217798863913914	0.000151690647410948	0.00015298657215938	0.000420232721173943
4S0192	0.00200041515107831	0.0019465516388831	0.00163883094531898	0.000131557822152549	0.000517381580735655	9.62179558285177e-05	0.000141899559678835	0.00032485555006093	0.000479739546955153	0.000304953285531217	0.000197986506271429	0.000186566457853232	0.000488244683613741	7.51616548693717e-05	0.000144550115312064	0.000170745328965134	0.000214931813094677	0.000201772505373696	0.000159685982693441	0.000211792532245722	0.000237618429779797	0.000122660858843888	0.000448985118785561	0.000751804562866194	0.000742178846727736	0.00373417154368526	0.00291068961313568	0.00424269369073106	0.00302288710723064	0.0015370241668087	0.00138514046585883	0.00251318098248842	0.00249405570331836	0.00157533945869868	0.00157563624131562	1.69577297908846e-05	1.68559213987259e-05	0.001933527349997	0.00161789518299811	0.00225453916175673	0.0032631749067269	0.00240914863356942	0.00118065192632359	0.00959422051152326	0.0113054466738281	0.0196459054340318	0.0140059932066314	0.0381869850008284	0.100911485611773	0.257768021068359	0.00921509	0.0173908267025939	0.0102059535276841	0.00835166524557769	0.00876347479714811	0.00867360812179581	0.00763359508790512	0.00801909964747424	0.0104875544300538	0.007341129558671	0.00670782839752045	0.00325450382254049	0.00155454713020513	0.000764573078174222	0.000789413465542937	0.00326958181655541	0.0036315086644456	0.00248892778121135	0.00225828926909715	0.000751668790933779	9.48170110215189e-06	0.00016427513672027	0.00119574109136382	0.000251363868101697	0.000180499380120082	0.00023115680127554	0.000148195606405911	0.000493513844733628	0.000308374321366073	0.000224806451762645	0.00017731105641321	0.000170413465232508	0.000181929107408792	0.0012097370399478	0.000600985695622236	0.000417548550768882	0.000420455860795824	0.00115586354944185
4S0191	0.00273444275203728	0.00263255003936062	0.00206956749179687	0.000158206906716119	0.000616823852198141	0.000113820617001952	0.000167127544951708	0.000379356119244297	0.000557384573705374	0.000351393031369643	0.000224873543184077	0.000209719916160826	0.000521671844911102	7.90400348115788e-05	0.000151457741360374	0.000179616553913199	0.000223518524824454	0.00020767358865656	0.000163349378827954	0.000214943819369815	0.000238848691975137	0.000122528034115689	0.000437106734811333	0.000718704151800146	0.000696108343415544	0.0031661163568055	0.00228611319992765	0.00320702358526099	0.0019891900401317	0.000957534947708119	0.000839871338488251	0.00150208273477024	0.00132520110037029	0.000977953849579108	0.000974726827756245	9.11368030925324e-06	9.05896489920871e-06	0.00102748604067359	0.00085829059036507	0.00130789681672526	0.00184883526980065	0.00127997160930673	0.000619916602344091	0.00446855904019174	0.00459531100203459	0.00631083945890532	0.00388730005366595	0.0085084240876378	0.0277582984723976	0.0135508938984593	0.0231642730410755	0.00921509	0.230911830936772	0.0922187557821438	0.0568165130787411	0.0431161549913505	0.0237203152223678	0.0465232579577449	0.0131260107496737	0.023490031265686	0.00766929729766107	0.00342408875853805	0.00172705115484836	0.000846488695518918	0.000877094363983757	0.00313542705946239	0.00336565159388861	0.00230678031701527	0.00220009390401261	0.000827358088801362	1.06471906612966e-05	0.00018435720840998	0.00145833798833402	0.000281651167343764	0.000204632045734263	0.000259499969924543	0.000167478318914839	0.000565328910302117	0.000362356531423969	0.000263589273038797	0.000206940588974353	0.000197761871501414	0.000211652517205374	0.00154578855991342	0.000750457236407763	0.000513706362086733	0.000511234273482452	0.00144589963275086
4S0190	0.00248362831800854	0.00237765357008608	0.00189502045259092	0.000143786402168699	0.000559980893153619	0.000103251509636772	0.000151567431145248	0.000343751425986986	0.000503419437209401	0.000317175467565106	0.000201437654412036	0.00018774816017444	0.000465022968057637	7.01551757563813e-05	0.000134432277477776	0.000159216487905144	0.000198009645250042	0.000183348066292496	0.000144177218626639	0.000189521247379686	0.000210324509250872	0.000107879310203546	0.000384202135944828	0.000630541770803804	0.000610465638912531	0.00273826677865738	0.0019686428338677	0.00276167334680185	0.00169896192672462	0.000812310252400829	0.000713220095365637	0.00127027455296278	0.0011217889381041	0.000814638466841947	0.00081091273312953	7.62845495787626e-06	7.58265633132112e-06	0.000858525391379917	0.000712408211599774	0.00108203036440905	0.00150872966974802	0.00103777634929017	0.000502960966301775	0.00354380986902926	0.00368749166042142	0.00501744405298271	0.00319233724048226	0.0069748631395792	0.0208025464615355	0.0111100781360501	0.0189287931459383	0.321526724127677	0.00921509	0.248007256282429	0.103150441763063	0.0673991765109037	0.031712540083997	0.0770743849534359	0.013885847892874	0.0315883750514397	0.00794183273489913	0.0034680161175946	0.00175156428404559	0.0008562319814939	0.000886931478077152	0.00313773969359098	0.00333255817031329	0.00226964807275296	0.00217453409807664	0.000817582018055351	1.05075239326466e-05	0.000181924537088165	0.00145480532776654	0.000277081579739038	0.0002014570145606	0.000254958873750018	0.000164630366435085	0.000556327800948273	0.000357364158228551	0.000259194680300792	0.000203313686206805	0.000194111234423658	0.000207728629725093	0.00154091535362157	0.000743890035003364	0.000507850068546579	0.00050464771973024	0.00142536609496221
4S0188	0.00284519695245271	0.00271087408671309	0.00218554995152609	0.000164769466604194	0.000641088608611083	0.000118126916970395	0.000173362000008785	0.000392897257952987	0.00057381114281979	0.000361329077383053	0.000228021516217999	0.000212410306755707	0.000524154137146317	7.87922145027176e-05	0.000150980386721809	0.000178625471309624	0.00022202487549131	0.00020500456490812	0.000161167822497771	0.000211670807443456	0.00023464630547773	0.000120336685222906	0.000427932741985357	0.000701190358000734	0.00067857502659536	0.00300829098494675	0.00215434125551202	0.00302143625893848	0.00184495383166505	0.000877086367004902	0.000770546312417363	0.00136778064714304	0.00120765400431232	0.00086719437296191	0.000862353079766387	8.14206536920946e-06	8.09318320194347e-06	0.000915001018449882	0.000755392142960649	0.00114519007240195	0.00157980909731536	0.00108080198186948	0.000524041426011109	0.00362557834693703	0.00380234109593795	0.00512741317576321	0.00333923944956144	0.00727261624242248	0.0202222136266036	0.0114785342627885	0.0194023078611789	0.16084261427307	0.310652863982992	0.00921509	0.250671724263316	0.120066068388371	0.0523552356687409	0.181129177514172	0.0180895470129451	0.0527908870411676	0.0101481272892048	0.00434572751894298	0.00220001950859302	0.0010730709730018	0.00111136340850378	0.00388623039289849	0.00409039463522586	0.00277193931932104	0.00266803739158466	0.00100498619803452	1.29051736864305e-05	0.000223420330841166	0.00180497420251279	0.000339396550264986	0.000246948499623967	0.000311964541896371	0.000201540859266776	0.000681797397950315	0.000438893838229905	0.00031752584161963	0.000248873093912065	0.000237402724615136	0.000254046178776764	0.00191155642333155	0.000918149137895369	0.000625287910759729	0.000620475421001466	0.00175096351790129
4S0187	0.00341562459418865	0.00324335726557315	0.00266974119628423	0.00020114869311918	0.00078268970260284	0.000144255821447515	0.000211770324390205	0.000480084920540813	0.000699516521239223	0.000440680454433218	0.000276714876836677	0.000257942902413291	0.000637828510391235	9.569496676995e-05	0.000183441815745478	0.000216694406116267	0.000269537377522473	0.000248437421527002	0.000195397122597665	0.000256619743713818	0.00028445076903415	0.000145955442868783	0.000519682009240781	0.000851771202572021	0.000825584347228641	0.0036529453255447	0.00262421829451623	0.00369217716671436	0.00226352152892952	0.00107433196979408	0.000946342885137603	0.00167583767658167	0.00149181716721559	0.00104783655996358	0.00104126422868984	9.96167082349169e-06	9.90186436931064e-06	0.00111871483575939	0.000919090591104717	0.00138282394445778	0.0018926537238861	0.00129405947603488	0.000628107711671722	0.00431264856030425	0.00458135383262996	0.00619909259755657	0.00414605611547552	0.00907623863001388	0.0240431134050908	0.0146481766067782	0.0249019224977879	0.12120838481636	0.158036822292607	0.306606650378925	0.00921509	0.470284580576185	0.114041128924953	0.386318870656188	0.026936855586738	0.113297850614731	0.0147652533539501	0.00617126529362348	0.00309957060055214	0.00150613654040871	0.0015581160118156	0.00549687051624377	0.00571810046809519	0.00383720041190419	0.00369017496698149	0.00136296162218856	1.74144941444321e-05	0.000301484182968974	0.0024387336033823	0.000456195831844486	0.000331640548465425	0.000418474907905971	0.000270249590640773	0.000913623277007718	0.00058744358071135	0.000423504875350716	0.000331805016295215	0.000316404467913312	0.000338419027614397	0.00255975491282325	0.00122501408582981	0.000833373920908133	0.000826914701135412	0.00231885152903321
4S0186	0.0011940710665381	0.00113369966689237	0.00094349688563815	7.13183487762538e-05	0.000277679233789431	5.12101213239045e-05	7.52069454668356e-05	0.000170610170694537	0.00024849216594126	0.000156653935461029	9.83076715527698e-05	9.17202203856288e-05	0.000227693181064831	3.41744482933313e-05	6.55335624661675e-05	7.7355685449844e-05	9.63100974935253e-05	8.87778045290632e-05	6.98597696023446e-05	9.17918643008118e-05	0.00010180316710868	5.22648587393221e-05	0.000186449852290742	0.000305948484468726	0.000297018619606775	0.00132063632245061	0.00095343339533339	0.00134544296515046	0.000831245829025537	0.000395205340335432	0.000348851179406274	0.00061757133106392	0.000553958639842201	0.000383682265258602	0.000381243022200038	3.68394847354083e-06	3.66183131071825e-06	0.000413778583752671	0.000339370187505239	0.000507593383235552	0.000693662329622655	0.000475335001100325	0.000230887253471437	0.00158884993222466	0.00170109625304993	0.00231958169751043	0.00157162453131147	0.00346350108975115	0.00906924461374414	0.00574398285177204	0.00986593734914837	0.036819690461965	0.0413355583336727	0.0587866257947562	0.188253370738071	0.00921509	0.0491325968710609	0.0788351511724754	0.01049526313649	0.0466404405916213	0.00571196086695915	0.00236694294498619	0.00117757810519247	0.000571088120668006	0.000590227651137677	0.00211890285872855	0.00219360297805168	0.00146334672895952	0.00140138856431118	0.000507404133062431	6.45691356311723e-06	0.000111788247813277	0.000898896401712142	0.000168851636175871	0.000122587884271293	0.000154716485226655	9.98467773716708e-05	0.000337091469020002	0.0002161990037579	0.000155635464262934	0.000121957211146955	0.000116329150509019	0.000124370895576424	0.00093599322756313	0.000448030303785885	0.00030500665856092	0.000302916678328746	0.000845159268505696
4S0184	0.000714649238926172	0.000672045256747484	0.000576550228204453	4.3089558978189e-05	0.000167499485902096	3.08585015456424e-05	4.53062279897537e-05	0.000102664671727509	0.000148647798476315	9.3641130992822e-05	5.79816827816591e-05	5.40612878652553e-05	0.000133442677307356	1.98851560724922e-05	3.81368830108497e-05	4.49047170912791e-05	5.58676044644991e-05	5.12048247040328e-05	4.02819625439498e-05	5.28447775242014e-05	5.84900003234562e-05	3.00255877969263e-05	0.000106867524531383	0.000174862188629318	0.000169702166590379	0.000737708543252123	0.000528845709896349	0.000746208716064295	0.000454144336335553	0.000213351158583214	0.000188530289878676	0.000331436908424727	0.000296852494587751	0.000201278969702795	0.000199594841728329	1.94031404047986e-06	1.92866506062347e-06	0.000217274424753274	0.000176395816500342	0.000263131143153246	0.00035214365427244	0.000238638416288945	0.000115991609722272	0.000769785024996013	0.000834159379524589	0.00111248983908685	0.000785083806315753	0.00171009522866743	0.00391110878307954	0.00270204381097675	0.00448879851550676	0.0104718400601986	0.0100545510307126	0.0132519808081663	0.0235996718959716	0.0253999086524519	0.00921509	0.0307512207794814	0.00936052886966141	0.491076329539348	0.0047617151245036	0.00185195876543779	0.00092337120343461	0.000444499596116516	0.00045893815125366	0.00160544975672882	0.0016179053669158	0.0010628481267374	0.00102919074790639	0.000370865455439253	4.69774666644104e-06	8.13185814651415e-05	0.000668534828546204	0.000121883905331939	8.85826222491294e-05	0.000111302882751102	7.18895439018131e-05	0.000243157658069803	0.000156525882420697	0.000111860751058608	8.74941500508908e-05	8.32929916769997e-05	8.90167470764302e-05	0.00069168041991022	0.000326948988933919	0.000221343757586522	0.000219207612336082	0.000608002864816042
4S0189	0.00194726507176145	0.00184160278150892	0.00151697451617332	0.000113332344003579	0.000440381558540207	8.10743154628611e-05	0.000118953038258331	0.000269338257972459	0.000391633784446308	0.00024645424338324	0.000153978048760323	0.000143353343995721	0.000352118818252896	5.26470171578984e-05	0.000100888619815269	0.000119144830353269	0.000148005598018694	0.000136076866405632	0.000106954249599145	0.000140301149102843	0.000155292938795303	7.96343527907573e-05	0.000282694847715328	0.000462228687436891	0.000447208433349143	0.00195027455920219	0.00139002228294792	0.00194990652945865	0.00117915462599119	0.000556017981217163	0.000489042125866153	0.000863796297991558	0.000763142773607933	0.000538164217528841	0.000534374286461721	5.07876535861146e-06	5.04827419371573e-06	0.000569562319472766	0.000466661605712838	0.000705067908420552	0.000957817554295416	0.000650500976538953	0.000315624077414704	0.00212958376051413	0.00225919008032047	0.00300965096338814	0.0020258436998046	0.00439115519915292	0.0110881265139583	0.00681776545277285	0.0113648943781125	0.049500714299784	0.0588952843159184	0.110496340724431	0.19267669197175	0.0982247974205636	0.0741141552181552	0.00921509	0.015679631150517	0.0786482802922374	0.00849284120234436	0.00351261486188255	0.00178433350854188	0.000866812049677872	0.000897405916838629	0.00307914956803378	0.00319072143496033	0.00214342036988369	0.0020785550810215	0.000783525026124762	1.00404033403177e-05	0.000173803664602453	0.00142711258129457	0.000262786089456978	0.00019140060936298	0.000241063986791658	0.000155848247393923	0.000528051902047475	0.000340976152302147	0.000245568460302719	0.000192226379208582	0.000183110873862786	0.00019591738548671	0.00150851917061621	0.000718372331247782	0.000487292143914184	0.000482494569521878	0.0013580122263613
